EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Weight,Label
100720,106.916,30.373,74.497,22.225,-999.0,-999.0,-999.0,2.98,22.225,76.57,0.605,-1.414,-999.0,47.718,-0.487,2.674,28.852,-0.246,-0.296,12.195,-2.183,119.711,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.018636116672,s
100721,129.821,6.603,91.873,106.191,0.417,28.011,0.217,1.899,0.636,241.545,0.285,1.234,0.0,104.943,0.785,0.252,29.949,1.067,2.13,17.908,1.844,268.38,2,75.471,-0.302,-2.382,31.182,-0.719,-2.551,106.653,0.00150187015894,s
100722,126.848,55.276,84.725,52.036,-999.0,-999.0,-999.0,2.828,29.664,108.824,2.35,1.364,-999.0,21.604,1.912,-1.348,50.763,0.309,0.982,25.924,-0.75,239.275,1,36.457,0.898,-2.487,-999.0,-999.0,-999.0,36.457,0.018636116672,s
100723,105.102,7.993,64.595,27.042,-999.0,-999.0,-999.0,2.625,27.042,67.035,0.739,-0.038,-999.0,38.54,-0.955,-1.691,28.495,-0.688,0.921,30.449,1.193,162.135,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.68161144262,b
100724,178.947,82.206,122.097,85.386,2.687,288.907,-1.384,3.224,19.067,233.108,1.749,0.868,0.788,23.538,-1.399,0.675,41.161,1.305,-1.08,63.214,0.794,306.982,2,128.559,-0.694,-2.511,39.849,1.993,1.367,168.408,0.358539992008,b
100725,119.068,68.893,54.925,118.173,1.537,153.098,-0.571,1.929,24.742,204.228,0.897,0.998,0.887,31.514,-1.241,-1.049,28.281,-0.128,-2.625,83.39,-1.048,253.068,2,106.759,0.906,2.092,37.674,-0.63,0.083,144.433,0.00150187015894,s
100726,176.489,57.492,82.073,100.619,-999.0,-999.0,-999.0,2.356,18.319,200.545,2.212,1.412,-999.0,28.623,0.356,0.702,63.318,-0.293,2.967,54.683,1.946,278.003,1,108.604,2.301,-0.768,-999.0,-999.0,-999.0,108.604,0.018636116672,s
100727,82.628,16.002,55.735,15.02,1.206,116.598,2.894,3.058,6.598,222.624,1.131,-1.411,0.0,25.42,-0.021,1.692,28.746,0.488,-1.575,14.155,-0.759,253.749,3,57.139,-2.408,2.608,41.47,-1.202,-0.488,168.458,0.307169523947,b
100728,165.666,63.045,127.182,3.977,-999.0,-999.0,-999.0,3.375,3.977,79.864,1.524,-1.389,-999.0,31.637,-1.975,0.861,48.227,0.199,-2.841,23.371,-0.402,186.509,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,6.05538396857,b
100729,94.416,8.155,43.952,175.295,1.534,212.406,6.884,1.203,146.14,415.189,1.179,0.852,0.0,33.882,-0.725,-0.473,39.946,-1.512,-1.382,114.897,-1.503,397.07,3,98.997,3.501,2.068,65.743,1.967,-1.267,341.361,0.0834140312717,b
100730,-999.0,94.352,67.072,53.147,-999.0,-999.0,-999.0,2.99,9.976,115.833,1.584,-1.411,-999.0,25.883,-0.211,-0.974,41.005,0.308,1.97,66.275,-2.05,175.237,1,48.946,1.378,0.747,-999.0,-999.0,-999.0,48.946,0.74405624723,b
100731,75.907,68.143,65.693,46.677,-999.0,-999.0,-999.0,1.719,0.375,118.088,1.92,-1.031,-999.0,24.471,0.43,-1.238,46.996,-1.285,-1.12,24.782,1.907,90.476,1,46.621,-3.164,2.012,-999.0,-999.0,-999.0,46.621,2.63563500674,b
100732,92.739,63.246,59.991,30.636,-999.0,-999.0,-999.0,2.367,30.636,65.1,1.713,0.28,-999.0,23.994,1.185,-1.781,41.106,0.634,2.2,25.98,-1.451,158.043,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.68161144262,b
100733,113.532,29.519,76.916,34.884,-999.0,-999.0,-999.0,2.831,2.431,111.506,1.133,-1.36,-999.0,34.783,1.503,-0.232,39.413,2.172,2.518,36.248,-2.963,144.965,1,37.31,-1.842,-0.252,-999.0,-999.0,-999.0,37.31,1.45484847268,b
100734,124.932,4.184,81.834,34.031,-999.0,-999.0,-999.0,2.593,34.031,89.592,0.52,1.221,-999.0,58.943,-1.928,1.023,30.649,-1.919,-2.668,18.777,-2.842,136.108,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00150270483101,s
100735,105.215,16.913,61.866,30.681,4.449,328.966,-4.262,2.933,23.202,131.839,0.832,-1.358,0.375,33.243,-0.906,1.044,27.643,-1.375,-2.345,38.361,-1.819,168.089,2,35.899,3.052,1.563,35.054,-1.396,-0.133,70.953,0.073899129815,b
100736,112.225,33.476,67.144,60.931,-999.0,-999.0,-999.0,2.523,24.998,108.616,0.718,1.413,-999.0,38.837,-0.995,-0.759,27.899,-0.18,3.137,36.049,-2.034,158.219,1,41.879,0.552,0.986,-999.0,-999.0,-999.0,41.879,0.018636116672,s
100737,-999.0,104.193,66.17,37.552,-999.0,-999.0,-999.0,1.294,2.293,144.659,0.655,-0.988,-999.0,64.517,0.102,2.568,42.264,-0.655,-2.665,86.257,-0.584,139.147,1,37.878,-0.228,1.076,-999.0,-999.0,-999.0,37.878,1.78575951425,b
100738,113.217,74.216,59.997,37.83,-999.0,-999.0,-999.0,3.119,22.18,101.014,1.449,-1.389,-999.0,20.496,-0.562,0.528,29.699,0.758,-2.93,49.864,-0.324,174.985,1,50.819,1.594,-3.046,-999.0,-999.0,-999.0,50.819,2.35032042427,b
100739,-999.0,125.976,98.103,35.495,-999.0,-999.0,-999.0,2.215,27.519,143.481,2.36,-0.91,-999.0,29.548,2.164,1.307,69.732,0.729,2.994,56.999,-0.062,121.609,1,44.201,2.475,-0.775,-999.0,-999.0,-999.0,44.201,2.58953098169,b
100740,27.473,40.16,21.508,90.706,1.36,148.287,0.48,0.457,28.937,250.01,1.064,-0.012,0.256,45.169,-0.276,1.686,48.061,0.177,1.751,13.033,-0.112,302.362,2,121.436,0.291,-2.052,35.345,1.651,-0.06,156.781,0.929202429523,b
100741,122.708,6.184,53.649,136.657,3.645,398.26,-2.655,1.657,1.085,239.192,0.671,1.106,0.677,44.389,-0.236,0.759,29.785,-0.323,2.414,99.451,2.3,250.848,2,134.355,-1.006,-1.375,30.663,2.639,0.268,165.018,0.00150270483101,s
100742,138.218,56.54,106.947,25.514,5.017,556.447,-6.29,2.688,14.646,185.225,1.527,-1.361,0.958,37.567,0.822,-2.728,57.367,-0.461,1.194,15.166,-1.369,283.991,2,48.605,-2.451,-2.793,41.686,2.566,-0.12,90.291,0.00150270483101,s
100743,128.343,0.537,81.958,83.494,-999.0,-999.0,-999.0,1.948,31.779,160.519,0.575,0.984,-999.0,61.742,0.392,-1.453,35.482,1.172,0.332,35.918,0.347,293.186,1,63.295,-2.633,3.015,-999.0,-999.0,-999.0,63.295,0.00150270483101,s
100744,125.908,9.715,86.756,3.512,-999.0,-999.0,-999.0,3.148,3.512,80.77,0.603,-1.391,-999.0,50.376,-0.909,3.108,30.393,0.023,-0.168,17.598,0.255,98.058,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
100745,79.893,53.887,65.16,0.947,-999.0,-999.0,-999.0,2.491,0.947,58.663,1.203,-1.408,-999.0,26.624,0.392,1.363,32.039,1.682,-2.789,27.853,-0.54,98.237,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,5.0011402237,b
100746,76.708,36.308,63.328,0.538,-999.0,-999.0,-999.0,2.684,0.538,62.076,1.028,-1.414,-999.0,30.603,0.766,2.516,31.473,0.11,-0.086,16.256,-1.95,39.655,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.40947626333,b
100747,137.127,88.31,67.189,93.061,1.735,129.801,0.081,2.51,4.321,184.536,0.718,0.953,0.816,40.881,-0.96,2.833,29.345,-0.522,-0.979,73.792,2.805,251.823,2,66.33,-0.045,0.329,47.98,-1.78,-0.919,114.311,0.00150270483101,s
100748,107.502,92.63,73.138,8.104,-999.0,-999.0,-999.0,3.068,8.104,80.873,2.498,1.357,-999.0,23.117,0.94,-1.697,57.756,0.849,1.369,37.389,-1.609,122.372,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,4.90102648216,b
100749,158.982,5.344,112.795,16.106,-999.0,-999.0,-999.0,3.227,16.106,104.552,0.971,1.413,-999.0,53.054,-0.216,-2.658,51.498,0.573,0.47,17.482,0.292,169.554,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
100750,85.389,0.458,60.491,54.947,-999.0,-999.0,-999.0,2.304,17.353,101.575,1.956,0.982,-999.0,21.494,0.763,-0.409,42.036,-0.231,-2.488,20.168,-2.503,128.035,1,38.045,-0.921,1.083,-999.0,-999.0,-999.0,38.045,2.33606265532,b
100751,-999.0,55.912,106.096,51.872,-999.0,-999.0,-999.0,2.652,20.718,114.902,1.127,-1.011,-999.0,37.805,0.1,-1.014,42.62,-1.708,-2.954,56.471,2.117,169.726,1,34.477,-2.842,0.108,-999.0,-999.0,-999.0,34.477,2.43837515409,b
100752,-999.0,119.476,69.353,66.984,-999.0,-999.0,-999.0,2.51,66.984,72.049,1.376,-1.19,-999.0,30.323,1.122,1.25,41.726,1.612,-2.571,86.104,0.406,209.969,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.55679889322,b
100753,142.046,3.467,77.607,37.394,-999.0,-999.0,-999.0,2.746,6.966,115.25,0.598,1.172,-999.0,50.541,-0.131,-0.765,30.216,-0.466,2.793,44.346,2.888,187.032,1,34.493,1.829,0.194,-999.0,-999.0,-999.0,34.493,0.018636116672,s
100754,64.408,0.94,47.168,30.512,-999.0,-999.0,-999.0,2.221,30.512,49.594,1.268,0.915,-999.0,21.872,1.835,-2.668,27.723,1.007,-0.608,6.582,-0.538,143.249,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00150270483101,s
100755,-999.0,87.251,129.577,19.393,-999.0,-999.0,-999.0,2.723,19.393,105.977,0.851,-1.406,-999.0,57.26,1.713,0.717,48.717,0.206,2.985,64.647,-1.518,193.12,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.20911641802,b
100756,172.682,38.684,118.043,53.031,-999.0,-999.0,-999.0,3.431,53.031,57.989,1.152,-0.86,-999.0,26.94,-2.425,0.338,31.049,0.327,-1.711,54.087,-2.694,197.974,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.80714492976,b
100757,110.978,54.434,83.2,71.712,-999.0,-999.0,-999.0,2.36,28.016,107.119,1.799,0.04,-999.0,21.282,-1.406,1.142,38.278,0.921,0.75,36.741,2.374,150.113,1,47.559,1.954,-1.96,-999.0,-999.0,-999.0,47.559,2.74823078477,b
100758,248.849,83.493,161.695,1.783,-999.0,-999.0,-999.0,3.461,1.783,119.824,1.453,-1.391,-999.0,48.847,0.665,2.884,70.976,2.346,-0.373,24.937,2.52,199.409,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,5.53505828301,b
100759,146.208,101.815,124.046,42.783,-999.0,-999.0,-999.0,2.185,41.436,166.406,1.576,-1.346,-999.0,51.027,-0.666,2.224,80.4,0.288,-2.094,34.624,0.516,192.554,1,34.979,-0.286,-0.823,-999.0,-999.0,-999.0,34.979,0.018636116672,s
100760,136.143,82.577,75.87,41.703,-999.0,-999.0,-999.0,2.813,41.703,73.037,1.127,-0.431,-999.0,34.341,1.18,2.26,38.696,1.873,-1.297,44.273,1.985,256.662,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00150270483101,s
100761,128.335,39.019,72.883,25.983,-999.0,-999.0,-999.0,3.205,25.983,75.326,2.366,1.414,-999.0,22.377,0.549,0.503,52.949,-0.132,-2.649,8.811,1.38,129.473,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.68161144262,b
100762,-999.0,72.719,72.528,3.485,-999.0,-999.0,-999.0,2.346,3.485,56.474,1.173,-1.395,-999.0,25.99,0.483,1.873,30.483,2.428,0.561,46.543,-2.052,67.658,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,5.57541773373,b
100763,89.092,36.848,30.457,160.609,5.381,1022.334,-6.22,1.183,20.373,224.934,1.351,1.383,0.873,22.776,-0.61,2.497,30.771,-0.017,1.473,114.444,2.104,327.983,3,78.645,-3.7,-1.124,61.685,1.681,-1.053,171.387,0.00150270483101,s
100764,-999.0,87.105,69.223,2.931,-999.0,-999.0,-999.0,2.196,2.931,59.179,1.677,-1.365,-999.0,22.104,-0.347,-2.085,37.075,-2.221,3.052,53.269,0.311,56.369,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,5.87304837653,b
100765,104.17,38.253,74.055,60.848,-999.0,-999.0,-999.0,2.123,5.075,151.609,1.438,1.396,-999.0,35.243,0.422,2.099,50.673,0.605,-0.017,18.835,1.318,240.012,1,65.693,1.146,-2.213,-999.0,-999.0,-999.0,65.693,1.68161144262,b
100766,114.044,7.884,69.868,53.891,-999.0,-999.0,-999.0,2.458,23.594,105.643,0.906,1.225,-999.0,37.204,-0.369,-0.805,33.714,0.299,3.112,35.496,-2.943,202.61,1,34.725,-1.233,0.336,-999.0,-999.0,-999.0,34.725,0.00150270483101,s
100767,265.709,93.57,159.555,0.088,-999.0,-999.0,-999.0,3.729,0.088,96.944,2.015,-1.339,-999.0,32.149,-0.237,0.927,64.794,2.082,-2.437,34.143,0.498,42.004,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,6.4905655867,b
100768,122.183,89.553,84.474,203.05,3.575,543.846,-0.494,1.103,21.319,387.407,1.833,0.997,0.091,59.303,-0.925,0.123,108.692,-1.125,-0.963,68.907,0.125,333.447,2,169.756,-0.144,2.631,49.655,3.431,-2.471,219.411,0.00265331133733,s
100769,126.255,91.352,74.036,18.85,-999.0,-999.0,-999.0,3.032,18.85,72.361,2.252,0.62,-999.0,22.253,2.013,0.826,50.109,1.058,-2.051,42.04,0.894,91.379,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.2679390429,b
100770,100.817,18.439,33.076,256.707,3.447,672.628,-2.124,0.841,1.072,345.784,0.844,1.414,0.994,42.337,0.359,2.984,35.723,1.056,2.514,180.796,2.743,402.018,2,186.756,-0.804,-0.579,80.968,2.644,0.042,267.724,0.00150270483101,s
100771,-999.0,59.884,66.665,3.211,-999.0,-999.0,-999.0,2.204,3.211,64.94,0.776,-1.411,-999.0,36.564,-0.304,-2.227,28.376,-1.565,2.249,40.66,0.091,87.799,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.60979450313,b
100772,164.712,23.595,116.293,84.123,1.202,91.367,5.59,2.632,0.229,220.806,0.315,1.383,0.012,88.327,-0.21,3.033,27.847,1.181,0.798,10.418,2.328,196.874,2,62.331,1.838,0.053,42.302,3.041,-1.255,104.633,0.018636116672,s
100773,142.65,11.39,95.945,53.608,-999.0,-999.0,-999.0,2.432,53.747,171.734,0.52,1.338,-999.0,70.912,-0.418,3.043,36.893,-0.4,-0.808,16.316,-1.276,304.886,1,63.929,2.78,1.654,-999.0,-999.0,-999.0,63.929,0.018636116672,s
100774,160.348,87.391,86.871,3.758,-999.0,-999.0,-999.0,3.339,3.758,74.893,2.668,-1.359,-999.0,20.419,-0.142,1.933,54.474,-1.666,-1.037,35.422,2.31,154.597,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.018636116672,s
100775,53.958,49.071,47.771,0.943,-999.0,-999.0,-999.0,2.313,0.943,49.688,1.351,-1.398,-999.0,21.138,-1.795,0.866,28.55,-1.015,3.043,24.888,-0.902,34.376,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.70793024418,b
100776,85.318,4.069,58.15,23.553,-999.0,-999.0,-999.0,3.184,23.553,55.222,1.18,1.41,-999.0,25.327,-0.51,-1.104,29.895,-1.179,2.009,18.917,1.837,94.265,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.68161144262,b
100777,95.337,18.066,70.029,89.7,3.714,506.364,-1.262,2.058,0.745,256.765,3.285,0.373,0.155,21.887,-1.613,0.521,71.897,-1.058,-1.461,28.374,-1.864,274.943,2,105.278,-0.378,1.197,57.703,3.336,-2.975,162.981,0.309795155685,b
100778,86.354,1.052,57.343,17.282,0.854,99.858,-0.156,2.663,47.527,166.787,0.915,0.834,0.035,30.838,-0.91,-2.804,28.229,-0.944,0.817,9.821,0.754,266.721,2,72.459,-0.59,-1.511,35.262,0.264,0.582,107.721,0.789461385504,b
100779,147.598,11.936,80.208,70.684,-999.0,-999.0,-999.0,2.875,21.361,125.464,0.968,1.267,-999.0,27.703,-0.235,0.671,26.811,1.798,2.705,46.312,2.364,194.076,1,70.95,2.337,-1.345,-999.0,-999.0,-999.0,70.95,0.00265331133733,s
100780,187.469,76.657,173.948,28.214,-999.0,-999.0,-999.0,3.788,28.214,60.1,1.966,-0.774,-999.0,20.261,-1.232,1.661,39.839,2.419,0.653,37.235,-2.686,151.898,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.5212648987,b
100781,117.101,4.943,70.249,67.095,-999.0,-999.0,-999.0,2.931,25.187,158.464,1.707,1.227,-999.0,25.404,-0.487,1.15,43.373,-1.224,-1.687,47.015,-1.578,205.24,1,89.687,-2.754,1.789,-999.0,-999.0,-999.0,89.687,0.00150270483101,s
100782,117.634,20.121,85.321,205.729,-999.0,-999.0,-999.0,1.165,28.686,363.054,0.284,1.409,-999.0,139.549,-1.955,-2.363,39.627,-1.257,-1.43,40.383,-1.939,443.641,1,183.877,0.4,1.112,-999.0,-999.0,-999.0,183.877,0.00150270483101,s
100783,129.225,75.992,77.108,3.548,-999.0,-999.0,-999.0,3.082,3.548,70.913,2.153,-1.268,-999.0,22.491,1.673,-1.6,48.421,0.499,1.833,29.968,-1.166,68.72,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,5.41765261276,b
100784,128.858,85.54,51.132,205.907,3.98,666.252,-3.956,1.308,41.75,334.337,1.042,1.124,0.981,40.835,-0.506,-0.758,42.544,-0.206,-2.031,145.225,-0.88,382.662,2,210.539,-1.924,2.115,40.419,2.056,1.379,250.959,0.00150270483101,s
100785,101.464,62.185,47.601,101.567,3.188,402.607,-2.04,1.848,43.832,257.68,0.992,1.26,0.087,29.855,-1.612,1.266,29.603,-1.785,3.106,69.558,1.597,367.317,3,101.207,-0.886,-1.064,62.124,2.302,2.834,198.222,0.073899129815,b
100786,123.928,75.754,62.203,48.673,5.075,640.212,-5.428,2.555,14.911,167.686,1.903,1.253,0.993,22.334,1.512,-2.788,42.507,0.799,1.042,42.559,-3.044,182.105,2,61.848,3.543,-0.12,40.998,-1.532,-2.364,102.845,0.00150270483101,s
100787,87.677,12.054,53.266,173.747,1.289,237.477,1.273,0.994,135.303,503.918,1.009,1.231,0.001,54.837,-0.023,0.705,55.322,0.374,-0.206,76.37,-0.021,595.138,3,139.214,-0.655,-3.137,116.229,-1.944,1.804,393.759,0.0834140312717,b
100788,102.93,142.039,100.034,101.839,-999.0,-999.0,-999.0,1.386,25.075,230.715,1.807,-0.565,-999.0,54.325,-0.67,0.994,98.178,-1.566,2.051,53.499,-0.689,209.353,1,78.212,-0.894,-1.919,-999.0,-999.0,-999.0,78.212,0.74405624723,b
100789,123.178,33.449,53.157,139.367,-999.0,-999.0,-999.0,1.565,15.926,203.351,0.724,1.407,-999.0,43.621,-0.44,-2.701,31.57,-0.026,-1.192,84.991,-1.85,282.441,1,128.159,0.997,1.11,-999.0,-999.0,-999.0,128.159,0.00150187015894,s
100790,117.26,98.1,101.206,95.071,-999.0,-999.0,-999.0,1.42,7.854,252.58,0.829,-1.088,-999.0,85.197,-0.117,3.103,70.652,-0.056,-1.762,34.123,1.29,246.315,1,96.731,-1.499,0.277,-999.0,-999.0,-999.0,96.731,1.83191784248,b
100791,224.246,116.293,203.306,134.805,0.264,63.437,0.065,2.307,28.956,271.226,1.789,-0.083,0.0,53.55,0.372,2.451,95.805,-1.918,2.177,46.567,-1.994,324.548,2,79.633,-0.154,-0.153,42.237,-0.418,-1.237,121.871,0.74405624723,b
100792,-999.0,87.216,63.186,3.147,-999.0,-999.0,-999.0,2.266,3.147,73.237,2.075,-1.352,-999.0,23.82,0.662,2.193,49.417,0.257,-1.861,41.608,0.725,122.88,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,4.84850613951,b
100793,101.05,81.98,86.453,2.845,-999.0,-999.0,-999.0,2.644,2.845,79.611,1.701,-1.352,-999.0,29.472,2.277,0.186,50.139,1.068,-2.166,36.077,1.516,127.849,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,5.24175802622,b
100794,95.249,9.147,60.506,27.037,-999.0,-999.0,-999.0,2.969,27.037,61.715,1.545,-1.357,-999.0,24.25,0.203,-0.842,37.465,-0.043,2.117,14.509,2.512,61.523,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.68161144262,b
100795,244.395,56.361,180.018,29.365,-999.0,-999.0,-999.0,3.909,29.365,74.219,1.506,-0.072,-999.0,29.618,2.404,-0.86,44.6,-0.737,3.096,18.483,-0.431,121.415,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,3.02953996929,b
100796,147.983,123.929,83.469,1.34,-999.0,-999.0,-999.0,2.81,1.34,97.566,3.165,-1.273,-999.0,23.427,1.578,1.106,74.139,1.942,-1.681,52.2,1.638,34.742,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,2.3067060272,b
100797,149.396,55.873,73.281,88.002,-999.0,-999.0,-999.0,2.38,1.737,159.378,0.954,1.4,-999.0,37.061,0.154,1.604,35.35,1.088,-2.491,55.304,2.425,194.424,1,86.967,1.028,-0.647,-999.0,-999.0,-999.0,86.967,0.00150270483101,s
100798,93.758,7.333,72.571,21.775,-999.0,-999.0,-999.0,2.833,21.775,73.218,0.877,-0.73,-999.0,39.0,2.093,-2.901,34.218,1.885,-0.075,24.588,0.178,116.819,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.45484847268,b
100799,142.368,117.205,97.936,2.474,-999.0,-999.0,-999.0,2.855,2.474,107.723,2.311,-1.281,-999.0,32.531,-1.904,-2.968,75.192,-1.877,0.46,45.954,-2.525,106.044,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.18344015911,b
100800,88.92,9.326,63.434,27.932,-999.0,-999.0,-999.0,2.542,27.932,66.162,0.666,1.394,-999.0,39.715,-2.073,0.266,26.447,-1.596,2.763,5.78,1.989,122.919,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
100801,47.473,50.474,35.999,34.419,-999.0,-999.0,-999.0,1.423,21.963,92.386,1.481,-0.615,-999.0,22.361,0.003,1.454,33.125,-0.37,0.081,19.836,2.871,192.713,1,36.9,-0.645,-1.448,-999.0,-999.0,-999.0,36.9,2.06753174926,b
100802,82.192,36.588,56.349,41.368,2.14,263.277,-1.033,2.127,13.878,265.706,0.866,0.939,0.389,34.572,-1.246,1.193,29.945,-1.375,-0.93,14.274,1.242,408.292,3,106.925,-1.405,-2.383,60.364,0.735,0.695,201.19,0.0713571365583,b
100803,158.444,94.813,94.064,27.14,-999.0,-999.0,-999.0,2.815,27.14,100.298,3.014,-0.815,-999.0,24.986,1.226,1.464,75.312,0.294,-2.163,29.878,1.049,67.996,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.74405624723,b
100804,114.374,10.926,81.746,224.648,0.168,220.4,0.509,1.007,219.394,796.538,1.877,0.826,0.0,59.487,1.592,-1.351,111.661,2.261,-0.598,67.794,-0.472,886.27,3,219.198,0.634,2.317,205.144,0.803,1.257,625.39,0.0640607773058,b
100805,109.838,1.118,64.309,198.636,5.094,1367.215,-5.784,1.309,1.724,363.074,2.294,0.982,0.817,31.86,-0.718,1.219,73.102,0.308,0.406,102.437,0.393,399.688,2,201.36,1.708,-2.339,56.753,-3.386,2.212,258.112,0.00150270483101,s
100806,187.613,13.907,147.223,106.779,-999.0,-999.0,-999.0,3.408,68.532,288.389,4.716,-1.394,-999.0,25.716,0.067,-2.431,121.263,1.625,0.6,11.862,0.969,361.294,1,141.41,0.547,-2.042,-999.0,-999.0,-999.0,141.41,1.34621382416,b
100807,119.615,35.868,92.331,2.689,-999.0,-999.0,-999.0,3.059,2.689,79.519,0.958,-1.414,-999.0,40.604,-1.851,-0.316,38.915,-0.696,3.134,14.253,1.402,128.399,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.68839615885,b
100808,76.86,49.73,56.28,95.787,-999.0,-999.0,-999.0,1.49,30.8,152.908,2.276,0.827,-999.0,25.065,0.297,-1.021,57.053,1.33,-2.096,32.628,-0.868,268.782,1,70.791,-3.563,1.848,-999.0,-999.0,-999.0,70.791,0.073899129815,b
100809,79.899,53.179,63.72,41.362,-999.0,-999.0,-999.0,2.218,2.297,114.611,2.59,-1.373,-999.0,20.972,-0.19,0.532,54.322,0.545,2.624,23.238,-1.968,154.769,1,39.318,-3.303,-0.425,-999.0,-999.0,-999.0,39.318,5.19236165719,b
100810,97.689,15.551,68.612,3.715,-999.0,-999.0,-999.0,2.836,3.715,68.487,0.717,-1.368,-999.0,39.894,1.646,-2.521,28.593,2.137,0.273,15.187,1.038,137.301,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.07251333926,b
100811,87.881,45.525,54.643,3.277,-999.0,-999.0,-999.0,3.024,3.277,56.174,1.634,-0.647,-999.0,21.327,0.632,-2.48,34.847,0.805,0.784,14.872,-2.387,93.181,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.68161144262,b
100812,138.074,9.651,90.873,54.181,-999.0,-999.0,-999.0,2.274,28.158,144.662,0.394,0.314,-999.0,77.578,-0.602,-2.21,30.548,-1.134,0.001,24.94,0.352,258.012,1,36.536,0.056,2.211,-999.0,-999.0,-999.0,36.536,0.00150270483101,s
100813,99.761,44.853,68.987,32.262,5.085,416.022,-6.435,3.219,21.818,128.09,0.856,1.414,0.506,33.681,-1.351,-1.991,28.829,-2.269,1.207,29.173,2.975,209.175,2,35.014,2.373,0.249,30.566,-2.712,-1.352,65.579,0.018636116672,s
100814,107.421,11.011,76.612,81.936,3.082,281.074,-1.354,1.803,38.516,213.386,0.454,0.366,0.159,59.475,-0.435,0.796,27.018,1.08,-0.183,12.217,-0.799,422.793,2,80.653,-2.552,-2.678,46.239,0.531,2.545,126.892,0.0640607773058,b
100815,96.165,50.505,57.632,243.222,3.082,418.555,-0.297,0.813,16.512,421.392,0.624,1.092,0.89,91.198,1.596,1.82,56.893,1.967,1.097,105.566,1.76,426.474,2,241.859,-0.1,-1.641,31.442,2.983,0.468,273.3,0.073899129815,b
